"store_item","ME","RMSE","MAE","MPE","MAPE"
"3_406965",-6.96713605571818,8.01977156999213,7.54858614569973,-141.557351747426,144.977646394376
"3_407499",-3.962660534852,7.85442552376125,6.79646706312796,-53.682995853608,66.461721694316
"3_407533",1.49520440943137,2.93790812025726,2.50451466199054,-Inf,Inf
"3_407542",2.10426754181692,5.55051014162505,4.45328765994023,-39.5481683715935,94.8703300240255
"3_407608",-0.77091521161509,3.23260941198672,2.7547579813926,-Inf,Inf
"3_407769",0.306290220463918,2.68723815894982,2.1411084147835,-6.9963333616931,33.0766721561175
"3_409738",10.0228962577667,15.1078083774708,13.273721597446,20.1450383795473,61.2166286655124
"3_409739",-0.886976305536131,3.52388534013858,2.75900548674491,-19.648154710589,32.5208795444615
"3_409904",-2.54218874178077,3.26773746574059,2.73824641682441,-156.599376626427,160.864603983475
"3_410150",0.109387484187872,0.929768657642413,0.611263521656167,NA,Inf
"3_410257",-2.24169770097512,13.6222179969816,11.5023470988491,-34.3014804310782,72.6214049373076
"3_410866",3.66843562237656,5.56277706353369,4.79601628759676,NA,Inf
"3_411487",-0.76842852900786,1.10722218600661,1.01993198231015,-Inf,Inf
"3_411555",3.08498791267017,7.18216122920373,5.3424953899967,-8.93881747740724,59.4994154015431
"3_411557",-0.267165018661223,1.16721017798652,0.952394756797441,-Inf,Inf
"3_413557",0.0688892021223393,0.0734906945475348,0.0688892021223393,Inf,Inf
"3_413986",-0.784607709778446,2.64718559485533,2.25878921380831,-Inf,Inf
"3_413987",-2.3607261731683,5.47874112272866,4.67828020682329,-21.947095681583,33.2971662246002
"3_414305",5.23859006382385,6.12642826029043,5.44434322104104,NA,Inf
"3_414353",5.98521872068711,12.8606877031195,10.9102344503682,15.140063715383,32.3895821525573
"3_414354",0.298200842925237,2.21568834289568,1.90113122344059,-Inf,Inf
"3_414421",-1.32188965457648,4.53018483282054,3.43426775323099,-25.9528339257002,39.0908061019569
"3_414425",0.322172045868561,1.62638800956246,1.42701916114726,-Inf,Inf
"3_414426",1.96047606108334,4.4922655807558,3.38334589276662,5.50927672763428,43.7804371322966
"3_414454",2.96555178851882,5.61691315566292,4.86838107938448,17.3833527255457,48.7888185508449
"3_414455",-0.564805695222056,3.20560754556074,2.52938721168524,-9.9654636499269,27.2812138361884
"3_414478",-0.269759878848353,3.43095821991058,2.57486947983001,-Inf,Inf
"3_414620",1.11363962995263,10.982042418184,8.32994922497704,-7.96506747970688,36.2615835794276
"3_414621",0.252517327891051,6.98153680895834,5.87604690789377,-Inf,Inf
"3_414623",-3.48833721520573,6.14228938455567,5.48000429808793,-56.2793392430129,68.249749317729
"3_414750",-19.2277392747918,27.8779114961012,23.5533752000372,-52.0310700122274,58.4569306896476
"3_414752",1.56439178937035,5.42313298756006,4.55360111320397,2.41573348427548,33.2388941455374
"3_414888",-1.88843223767397,2.97863487531901,2.65814201918781,-121.510375800454,131.648757111319
"3_416252",-0.71052056243937,0.756233141275601,0.735794164687183,-Inf,Inf
"3_417765",5.32936176858147,12.0663928465283,10.043999735824,9.36696050858469,30.0809063312156
"3_417835",2.79349100669619,3.5799671671616,2.887166086143,Inf,Inf
"3_418024",-0.584147627708584,2.66890940210738,2.21679430304144,-55.4583299398969,79.4548912860673
"3_418025",-0.467334792110964,3.71633743349968,3.09919409356446,-30.0842361093597,53.7502579248984
"3_418026",0.643145402299809,2.56578930066052,2.1300310148504,-Inf,Inf
"3_418235",3.50373493775599,39.3476614645697,28.2056420960856,-14.9642714922197,36.4925895403843
"3_418238",-5.82559289011089,8.26282446280111,6.64098139872578,-Inf,Inf
"3_419729",0.723163813591022,3.97390810315961,2.58724147296497,-12.6864672371218,39.2569000941804
"3_420720",4.30088921176251,7.48771121516148,5.37203907037058,17.364307463966,26.7962673465394
"3_421066",-1.20225397560036,1.97583017700138,1.57361001489437,-Inf,Inf
"3_422452",-0.505461966735558,2.16139174393034,1.88208569789388,-22.625056792795,40.6331571288774
"3_426155",9.46413387332113,10.5268227645401,9.46413387332113,Inf,Inf
"3_428054",0.465346687046604,2.90719689945458,2.13655420658539,-24.282670614191,54.3250719701459
"3_428394",0.101456257193551,0.608222179929569,0.371583666856405,NA,Inf
"3_428488",-0.163493031836924,0.527824698179469,0.456989294679753,-Inf,Inf
"3_437609",-1.11156149792494,1.13675700035367,1.11156149792494,-Inf,Inf
"3_452022",0.140824030379836,1.53041790242993,1.28152813605282,-16.8020916941763,43.2383331964761
"3_452212",6.71311318118159,13.0256168050951,10.4106221083493,16.8010292235946,34.4246577113067
"3_454326",0.582233621531069,3.35053326708852,2.16919784076826,-21.0522781550781,49.7374362315892
"3_454426",-1.59256833454892,1.98444785987394,1.68564771760742,-Inf,Inf
"3_454589",0.747202887771536,4.27398130645612,3.32444666212331,NA,Inf
"3_454593",2.20645165877653,4.31249176413414,3.26931425467471,-Inf,Inf
"3_454596",-2.46242418382803,6.04660114301852,5.12748354435521,-118.653241932829,140.888099742404
"3_456870",0.839743606859736,1.5496463580539,1.33154607312339,-Inf,Inf
"3_456875",-3.64031385919649,4.06364554733006,3.64031385919649,-210.23256705976,210.23256705976
"3_457424",4.46648020762118,6.83205895690163,5.5906402198414,21.6647142843863,30.8786961338809
"3_457425",1.00074522241676,3.99962883224149,3.14718449798844,1.12385842427868,20.1238486404387
"3_457471",-0.0293956449527635,0.0362656441989863,0.0293956449527635,-Inf,Inf
"3_457556",0.13421615507252,2.10879906699792,1.7148937543879,-Inf,Inf
"3_457574",11.6163991184077,19.8165383069431,17.2845590200536,NA,Inf
"3_457688",-0.975514439189188,2.71970374021531,2.1399332366302,-Inf,Inf
"3_457727",-0.481291204560856,2.9337083237548,2.47548291098912,-10.0569051072322,22.9655982808592
"3_457928",-6.13890434028697,17.1688148555866,14.3506121213532,-165.646809598522,198.034410312821
"3_458029",-0.980578383240739,2.43364974123579,1.92935266576193,-Inf,Inf
"3_459762",5.79442312601216,9.55301816770309,7.84164710828747,16.5858271029536,50.8108503678787
"3_459801",0.444831707255987,2.05471402718563,1.44109586913692,-Inf,Inf
"3_459804",1.41192082965276,3.36303888074271,2.82860557804891,-11.2338189228908,69.8757468904354
"3_460804",0.717992991394819,2.09556980786425,1.78116399854318,-21.6716871574588,68.4006821635705
"3_461432",-0.267094430873912,0.761727886026365,0.66308429070816,-Inf,Inf
"3_462673",0.242807599150433,2.38665936809886,1.83181760226992,-Inf,Inf
"3_463458",3.75797012424516,5.99520045677632,4.6217703477613,-Inf,Inf
"3_463598",-2.77797545282481,5.06531771820195,4.05204443316203,-71.9019506205207,84.0326544329102
"3_463816",0.346462447871825,1.19847868411504,1.02841079565207,-Inf,Inf
"3_463901",1.44922753086794,3.22565896847013,2.82139354402356,-16.1732212266502,65.1953467310099
"3_463903",1.25313803990915,4.2362773851273,3.45384029783928,-7.53771368705221,56.8443561990714
"3_464112",-1.3291270761849,1.78333130307716,1.6200095356789,-Inf,Inf
"3_464263",-0.198403015482373,2.44655467641968,1.94760705764264,-Inf,Inf
"3_464302",-0.0876371758251112,1.5229519936474,1.27046171373366,-Inf,Inf
"3_464333",0.268233818702823,4.66046855027306,3.75269751989577,-Inf,Inf
"3_464334",2.11018327649538,3.04239515126432,2.32272137679502,33.0157761995518,51.0912199072989
"3_464336",-0.876270730414527,2.68113474296638,2.21445327837161,-70.5420320174507,89.9493935948407
"3_464339",4.19129092453618,7.24523522170261,5.82600366656867,-12.5537270986519,72.6651375972731
"3_464356",0.129063472284744,5.49305102195522,4.54410374759027,-15.3197953120092,39.1494257397266
"3_464374",-55.6943908329855,61.0638216002711,55.6943908329855,-Inf,Inf
"3_464385",0.616751023078427,4.25395345194347,3.23304175033068,-Inf,Inf
"3_464536",-2.52825964609761,4.87651679429631,3.69048222540591,-Inf,Inf
"3_464906",-0.0347756353101012,2.39735156586196,1.84059019238606,-Inf,Inf
"3_464907",-0.261055083662685,1.35455143092309,1.01561038706825,-Inf,Inf
"3_464940",1.27896144541429,3.58447099704175,2.96677123081979,-27.653940129836,78.1653921169596
"3_467808",3.39822273860475,5.9201132433993,4.24439797345677,1.80404613374245,67.4785334358852
"3_467887",1.23082807402529,8.65240937743553,6.98238303460033,-18.412071313185,49.020897410108
"3_468057",-2.24990683295418,3.84420111863859,3.14001123650219,-Inf,Inf
"3_468058",-0.644629260964849,2.60121818073049,2.19465932059209,-Inf,Inf
"3_468265",-6.26863945291803,10.3074509164037,7.77660132172145,-Inf,Inf
"3_469643",-0.0850182085070648,1.29510478943709,1.05533668066155,-Inf,Inf
"3_470624",0.601969617136008,4.30183556792923,3.49156343804309,-20.6670892074651,55.1082247484894
"3_470625",0.951607319863978,3.22695727943751,2.33297928196525,-2.85486948954464,39.7470024894892
"3_470760",-3.33796984187107,3.57221591328602,3.33796984187107,-Inf,Inf
"3_470762",2.28931732946666,2.87062138508972,2.31615184081852,NA,Inf
"3_471980",-0.753691786148777,2.12439942065663,1.73775836231687,-19.6986047239097,32.259954833859
"3_471985",4.1531472294656,5.66003540789108,4.52706616279929,29.1042870776028,35.3362692998309
"3_472314",0.195649534714402,0.925535176516133,0.680464465524959,-Inf,Inf
"3_472526",1.32243945416472,2.69034299419895,1.99911997329732,6.36255720681889,45.6295261362908
"3_472645",-0.914719753276708,2.50876665135645,2.05860411467933,-Inf,Inf
"3_472658",0.418339962823216,3.40916317550413,2.71017744710561,-17.5829988895297,49.3582185378646
"3_476261",-1.05812381031932,6.25326707810251,4.82195557900018,-22.3403065687553,38.2750360427031
"3_476707",-3.74200767607073,7.99710949586111,6.98306680305043,-Inf,Inf
"3_479200",0.911393428901578,2.30013244637521,1.95183138374386,-Inf,Inf
"3_502067",-0.527566097909005,3.94878748477956,3.20911664295679,-89.5713700336375,111.792792524801
"3_502182",-0.97242904729165,2.43921734878312,1.91929910603589,-Inf,Inf
"3_502224",-0.0707552475170876,1.55965778026129,1.27623421494923,-Inf,Inf
"3_502227",-1.08111378137395,7.33298494815204,6.06642045488294,-25.6002487148762,47.4373851520493
"3_502230",-1.08685022059384,4.01952601276326,3.57557081569814,-40.6588512841865,60.4108229035607
"3_502331",2.08341393255557,19.2748614199581,16.4312313889899,0.183726570399035,26.4127531022763
"3_506717",3.52955835202159,4.20885451380171,3.52955835202159,87.52541859735,87.52541859735
"3_507354",0.213427950397356,2.80856034205502,1.83181209833858,-44.1697452283915,70.8571007574452
"3_507457",-4.09017935638578,5.41651307583829,4.71268446911458,-94.3667330783707,100.191400042756
"3_507478",-2.6182806822669,8.2987431346792,7.22665891657455,-14.2546572774787,29.0856546689111
"3_507479",-1.47234220346621,5.27672580508356,4.35041542042412,-Inf,Inf
"3_507641",2.0717432331505,5.6472735064082,4.31148433764966,7.08684951661532,43.8160896922387
"3_507867",-2.08766650642236,4.06146502036202,3.43536814532323,-108.423146495606,120.42153292982
"3_507870",-0.516519921884096,3.30236813531572,2.77867405871537,-88.3139900577602,116.348387409265
"3_507927",-1.74404704434224,2.23685454947919,1.83517187323814,-Inf,Inf
"3_507958",5.42251846157532,8.46077457230282,6.15066783830549,-Inf,Inf
"3_507969",0.0530501682198097,20.1002572167118,15.0193256517797,-24.8909096984006,57.2003250451846
"3_508069",-3.71539838788886,4.74415409453196,4.34770785557094,-98.2360029212922,104.31136565863
"3_508947",3.38852645648068,5.07440100900086,4.20345208492634,19.7441998520415,39.4290912882536
"3_509872",-0.538757794419972,2.53116682519713,1.97666694422532,-42.4410877877777,60.0983563369447
"3_509877",0.235695127601837,0.882489520034597,0.612891592467349,-Inf,Inf
"3_510054",8.35639762404529,12.036850378312,9.27189785124921,32.7793152508317,76.5855553027893
"3_510055",4.15250116711843,5.82623708137464,4.28975996877679,43.0236736057429,52.0794505721742
"3_510057",-0.497351720880204,9.75350097180694,8.6783706494188,-Inf,Inf
"3_511172",0.839418107158695,1.85632464394595,1.27051994712431,-Inf,Inf
"3_511394",0.418093573887905,1.05979252487577,0.750686775874708,-Inf,Inf
"3_511397",2.39116765999964,11.8354244676973,3.71202745140331,-Inf,Inf
"3_513379",-0.309791066975537,2.75805204424604,2.03119075963626,-Inf,Inf
"3_513853",-2.91030242328628,3.15629283733339,2.91030242328628,-Inf,Inf
"3_513855",-2.75180154486902,5.63481563204859,5.05118040079317,-39.9153476097892,52.9672221044031
"3_514144",-14.7631642288337,15.28162091084,14.7631642288337,-Inf,Inf
"3_514149",0.770110704437529,1.79060262730159,1.43511056783752,6.89450410101252,25.4453857405169
"3_514172",-1.40781746452978,8.38512783516578,6.70759623691268,-Inf,Inf
"3_514242",0.995904271203135,5.80704438400577,4.42465230689455,-23.0297905787817,82.1425708159737
"3_514327",6.60355724809417,10.1173107742509,8.95461710655058,NA,Inf
"3_514444",-0.855927915560775,2.39342165683877,2.09266981213346,-Inf,Inf
"3_514445",-0.194801989903039,0.945178145540749,0.820036642875738,-Inf,Inf
"3_514446",0.9161742722077,1.65279976809224,1.26933014030378,-Inf,Inf
"3_514597",0.683558389137703,1.8250441262937,1.35367770834268,-Inf,Inf
"3_514729",-0.0734248321559194,1.86038963709301,1.26386870033371,-Inf,Inf
"3_514730",-0.104831462375671,1.14431702908833,1.02084944393009,-Inf,Inf
"3_514757",4.42367113031388,7.06150617313759,5.50854920548766,-0.625372414856919,88.5021504858755
"3_517615",4.37343107196599,8.76751510694745,6.18613887651858,4.56783169957201,42.7393474540077
"3_517903",-1.20964579743248,3.5555587066392,2.56459743324582,-Inf,Inf
"3_517904",-1.60765272586695,2.88948008625135,2.36182913657746,-Inf,Inf
"3_517905",-1.05687831073788,1.8798685396816,1.59756811700155,-Inf,Inf
"3_517906",0.269025943955167,2.41293602365413,1.65944864189118,-23.505351699976,55.9646491286251
"3_517909",-0.85457158687096,3.27046818310332,2.38476780478852,-21.1905963769917,38.6826062083926
"3_518091",-43.6633471458843,67.4230850765368,56.3701482580351,-Inf,Inf
"3_518094",-14.653053816276,20.9951254903528,17.9405631664611,-66.6173945099809,73.1044503084338
"3_519560",-0.025660109597742,1.4491756301986,1.22377874950606,-28.5455167988387,54.8129980241215
"3_519718",0.00385169942169605,0.00539126357545697,0.00470751357347803,NA,Inf
"3_521818",3.59715316341243,23.9533762730524,8.60002823128792,-92.0567594970792,109.718718869647
"3_522383",-4.08011075355278,5.63965980160398,4.19237190805076,-Inf,Inf
"3_522721",-0.412264288890786,2.65050072519242,2.22450815512697,-32.1527524692949,54.7967399639828
"3_522941",3.7857820764843,7.87421822762316,5.97121209669953,-Inf,Inf
"3_523054",1.11153073437146,1.53823283518267,1.1572429433676,NA,Inf
"3_525887",0.428895949125876,2.92557307546736,2.39409853129514,-45.4547367283995,79.8943882127326
"3_525902",0.630550732605847,4.26686201423154,3.30020626252597,-Inf,Inf
"3_527757",1.74870852759147,4.66290730113608,3.16300843408167,-12.8615638243856,58.2826686125403
"3_546043",0.339283641362366,1.25941930998925,1.07829283931686,-Inf,Inf
"3_552050",0.314821218547099,2.8646957030181,2.34208220230255,-49.1323264724152,83.0132475020678
"3_554047",-0.0943692972661293,1.56520247378646,1.41639600778336,-37.9063856612137,66.5545474776196
"3_554048",-0.288587674359224,1.98338726696281,1.76914185352933,-47.7037993442384,75.7357865636794
"3_554049",-16.907361521681,17.7409680453202,16.907361521681,-Inf,Inf
"3_554143",-0.934174432411474,4.93166124987578,4.53319267749355,-35.429104691106,63.7873803652558
"3_554152",-1.53376800916677,1.97035313834044,1.72742683126092,-Inf,Inf
"3_556698",-7.83266163412119,9.32063355116891,7.83266163412119,-Inf,Inf
"3_557241",3.75075511199909,6.86570283789518,4.72091228433253,NA,Inf
"3_557256",5.1799152166839,14.6743852891807,11.7941876553859,7.2956364834867,19.7695236309689
"3_557257",-2.36100586772468,3.61105931501846,3.13310821608539,-45.2597676146612,54.3809535527861
"3_557285",0.793432504038644,2.91429102385358,2.28362600652534,-Inf,Inf
"3_557286",1.33843513210055,3.86400942681112,3.12864574359571,-Inf,Inf
"3_557305",-1.7763608233848,4.98903969292167,3.73991546054298,-36.2193072107714,46.6551237119148
"3_557408",0.723474603481821,4.5019109265366,3.53000070039396,-1.52024021101723,22.6514804122062
"3_557420",11.7502660743902,12.7757588165915,11.7502660743902,Inf,Inf
"3_557810",0.247354162032241,4.07497552649847,3.06086195882115,-18.0305392148331,49.5912003457595
"3_558730",1.14774220910746,3.78756314115122,2.86324582100122,-2.3029866639113,32.212430372231
"3_559044",-0.521667496815664,3.38794844163852,2.63930956541353,-37.7350852922878,56.3201281651408
"3_559494",6.4679968159248,8.74488799608903,6.98599633413767,31.1343800902826,44.6616672001736
"3_559680",5.45111138326293,6.42056258297972,5.45111138326293,Inf,Inf
"3_559682",-0.322055310816764,1.64386511577356,1.30084296487178,-Inf,Inf
"3_559870",6.48550429534817,12.1676258448844,9.3278489432266,17.3430419988918,28.7927472463538
"3_559872",-5.41913754235894,7.3797430560835,6.07703491041575,-98.5066255535414,103.448186147669
"3_559873",2.16781926314314,5.47818321450107,4.24095965506709,10.9371064941336,31.9089484332708
"3_562568",-2.26702682600785,4.49347439583345,3.78800710015943,-112.649336541603,125.548766528249
"3_563654",1.34589370039395,4.76625619357037,3.98182978874217,-41.035293648279,82.1485124307175
"3_563966",-7.7151793507536,10.3392089120692,8.60246495978956,-Inf,Inf
"3_564110",-1.81797956035294,4.52955369127842,3.60896266384712,-56.920914550912,76.6155756578378
"3_564272",0.886606571757359,3.71942867948857,3.13892712632841,-13.1448759711036,44.1251095860339
"3_564274",-0.838102467835117,4.47634258209296,3.93066211378802,-34.1943333368399,60.2819587971594
"3_564287",-8.70052888354877,21.1939285332892,15.1925885345561,-62.3203087443325,75.7770898246321
"3_564288",-3.74232252670597,5.7191537247283,4.39683704557648,-Inf,Inf
"3_564533",1.36430339093146,15.5498767920259,12.3405071491558,-5.33125975666872,41.0059111512818
"3_564534",0.0298795726346885,9.85131787837373,7.94801083066582,-21.4280565376166,48.7743645209768
"3_567517",-0.0016095803874083,0.0042115735965753,0.00313923662983738,NA,Inf
"3_567579",-1.6269300850029,2.71200387589347,2.3584553635624,-125.135786798296,136.582435917297
"3_567588",-2.70617779378475,7.55037647830692,5.08996256544733,-30.3801757716255,45.0185140412582
"3_567623",-11.8277375389734,15.2658252864205,11.9471881576872,-51.9709779703715,52.2424566492665
"3_567644",-0.515413872623822,2.59121949852817,2.23301417882551,NA,Inf
"3_567750",2.72163818272333,3.81881386249129,3.03164261019861,26.8984832973181,33.0985718468239
"3_567778",-3.22848102588841,6.90709719892212,5.65083176746969,-Inf,Inf
"3_567779",-0.749855613481523,3.43295589402837,2.61147397797927,-Inf,Inf
"3_567781",0.23124392754855,2.14332016598571,1.56045007189699,-Inf,Inf
"3_567787",2.17099742585207,3.50810330792099,2.68128435622811,21.8964404037516,39.9379828722689
"3_568133",0.490562589963319,2.95907657683498,2.35798297292317,-72.1100836903364,114.630305287944
"3_570869",0.275757074642826,2.12367272901256,1.43993898506581,-Inf,Inf
"3_570870",-0.121527742285513,0.359218958145471,0.27318725844959,NA,Inf
"3_570917",1.16547351557516,1.90570796040517,1.47553656727937,-Inf,Inf
"3_570922",0.404774166814064,1.23546968094463,1.0976033623599,-Inf,Inf
"3_572838",-2.73747907814868,3.73153497530592,3.53184026900939,-Inf,Inf
"3_573832",0.593356212418927,7.0379787150553,5.72165156223908,-Inf,Inf
"3_574898",0.448926301907188,1.97780116129837,1.70112696597199,NA,Inf
"3_575630",-12.6189942723395,12.6497991374472,12.6189942723395,-Inf,Inf
"3_575675",1.48641876624982,5.83686295980451,4.98429059604188,-Inf,Inf
"3_575863",-0.874535893252658,2.22849748886483,2.0073510895688,-Inf,Inf
"3_575875",1.14983787020364,6.95725331806492,5.54277754432609,-3.9668525114526,32.1272337397071
"3_575876",-0.525032136069351,6.39836003387492,5.244654766983,-8.50824983073928,26.3140629990115
"3_577740",0.444437402303203,2.27053918922211,2.00873304971547,-Inf,Inf
"3_577741",-3.1980266664829,6.79314172492962,5.70327996956763,-42.4764549452139,53.6203515732924
"3_577743",-0.0497404841429945,1.71399769819393,1.47014903956098,-Inf,Inf
"3_577745",-1.58891470145692,4.86274822035271,4.16399591584029,-51.5945118964694,69.9001981798286
"3_578097",-1.05936150202857,7.30955627365388,6.16255987936053,-10.5067018258007,31.2483094114928
"3_578467",0.026814849909376,4.85604372158135,4.0560278924879,-Inf,Inf
"3_579759",1.37391289732833,2.51097593919766,1.92353698985025,9.42814303563063,45.2631638090635
"3_580929",-2.07399698067295,4.98970134584591,4.04797152247944,-62.7216457431332,76.6890454327219
"3_581078",-5.02998748833379,6.88187394952808,6.05671928005167,-59.0490793274846,64.2036790312066
"3_581742",-4.26823512730404,6.6866403944521,5.2107858856359,-Inf,Inf
"3_582863",2.39790360719154,21.3942651269241,14.2165071394985,-0.954231447393544,21.970328511813
"3_582864",-4.66729639657656,83.1552028834563,49.5195542924652,-39.6595581121795,68.8921738053475
"3_582865",2.377517902845,18.4205902215096,14.0239634148694,-2.30061346524807,25.9988514496543
"3_583795",2.76020659226415,16.4096995568605,12.2738851065715,-158.449858362414,198.1167034337
"3_583797",1.34407300297693,2.40427275527573,1.98984728010711,12.4506836416448,61.6468442434389
"3_583799",-0.504090541951046,4.64205932175943,3.69918793777143,-9.49908812168166,27.7642496072865
"3_583868",-0.110266891279121,4.45999364079882,3.43493908268431,-22.7988815393923,44.0056746111441
"3_583925",1.54157896257932,3.58757901545178,2.90390068475376,-0.497841146740645,52.2867079003517
"3_583927",0.635316845583825,7.40281116728283,6.44743258051422,-Inf,Inf
"3_583931",-5.20538929897463,16.1067370094223,12.7085857212176,-46.5604302683229,63.7898364397666
"3_583968",0.59409210279197,2.01859794250419,1.64792190608359,-Inf,Inf
"3_583973",0.460146804892803,2.33634572348868,1.9857299057984,-Inf,Inf
"3_583985",0.0422345907535525,0.0680644943596588,0.0632158565042118,NA,Inf
"3_584026",1.1592315969821,3.77409216668625,3.11065685517132,2.02892300720906,51.7876839440945
"3_584027",1.02013145572181,3.49062816636112,3.22836330201943,1.18240835626294,42.9791776826943
"3_584028",-9.40765404556421,22.0919305525245,19.0853154476474,-35.9782979999595,48.4146825715807
"3_584076",-1.42381554516409,3.15260111672354,2.58436987657254,-182.458614319155,198.134566152918
"3_584077",-0.572333945410191,6.17680030359577,4.03548885679326,-37.1119809041674,58.0133248117515
"3_584078",3.3053863683035,7.63524597977413,6.61866469437502,-Inf,Inf
"3_584099",3.42031519197974,7.79564360620101,5.19766244103958,3.0956152370515,43.7043227135838
"3_584125",-0.000504342949199251,0.0030530801416026,0.00198626014865987,NA,Inf
"3_584188",0.262417256866081,1.81640115197725,1.5112037112055,-2.38086773093716,33.0882139596889
"3_584246",1.69571882402117,12.4701418052023,9.90973617746747,-30.6611961912006,94.0612894191055
"3_586423",-1.0647204242894,1.36004432887873,1.15253596811227,NA,Inf
"3_586823",0.406162861376316,2.27811178884282,1.7094892525347,-Inf,Inf
"3_586824",0.00232969989904982,0.00384784058431473,0.00335819738010619,NA,Inf
"3_586911",1.26621146695718,1.96675337204409,1.77030565121464,NA,Inf
"3_586967",0.293036546541464,0.940936384767241,0.613336612831615,-Inf,Inf
"3_586969",-1.42689952477146,1.99692512756195,1.65695127816743,-102.310508151398,107.596165492559
"3_587069",-6.71983343230217,8.63947651896755,7.64330856872623,-143.094958409225,149.116107260664
"3_587104",0.000321657425194649,0.00836525772390504,0.00654658011745177,NA,Inf
"3_587156",0.416265160322381,3.54654846476428,3.19437549730867,-7.47306714088585,38.9805477304442
"3_587186",-0.433755756278131,5.03566948613386,4.51925734546091,-17.3040044019327,38.0704693418421
"3_589403",-1.41938866172931,4.17463718490151,3.59037483849845,-63.2318116496143,81.6604767715044
"3_592801",-0.786996418648442,1.85500275367368,1.43867234248862,-51.5612590670923,61.8981451637065
"3_592942",-0.114452677309052,3.73840590316837,2.03682141756632,-Inf,Inf
"3_594045",-2.26217226404391,5.41456037469461,4.65653337854204,-Inf,Inf
"3_598414",-0.763522712887819,2.25689114382955,1.88040933702999,-106.664348585077,127.344495690697
"3_598492",0.807828539648097,1.41520014843481,1.20452912246078,NA,Inf
"3_603255",8.94466241387668,9.71702862756992,8.94466241387668,Inf,Inf
"3_617092",-0.97171333864528,3.08956194310255,2.5368175445137,-Inf,Inf
"3_617096",-0.81836222692616,4.72623773710105,4.12678069177285,-34.1733288041062,60.5274473964159
"3_617103",-0.117747061038682,5.32307403224358,4.29652327970726,-106.650467631908,135.069803454656
"3_617548",0.75874317845528,2.91952939244121,2.3319028704567,-Inf,Inf
"3_617763",-0.293798806537054,0.472408300704218,0.342976845122243,NA,Inf
"3_619965",-0.363758361261108,1.37084033111158,1.10944692625932,-Inf,Inf
"3_619969",-2.84327880955831,4.21772880188374,3.35151545262073,-79.5923815478449,84.6718244925859
"3_621300",5.1774366744407,17.4026573492582,14.8854536439342,-3.90116354998224,74.3652215748274
"3_623316",0.737370419155866,7.2077129206011,6.03487849545285,-3.95122069728301,26.9427424215058
"3_623317",-0.00135943036146503,0.0026958797020471,0.00138501360130408,NA,Inf
"3_623330",-0.147216020990592,0.305189332542473,0.25589001658338,-Inf,Inf
"3_627263",-6.24919552036392,7.46395087926287,6.24919552036392,-109.476122387139,109.476122387139
"3_627885",-0.48584550360896,1.3897020481491,1.21733644607701,-Inf,Inf
"3_627887",-0.568257253377846,0.93990670030993,0.874656445697981,-Inf,Inf
"3_633735",-0.171445995639499,4.06177172059354,2.79094600403336,-Inf,Inf
"3_633996",-1.51400625411626,4.04557139798969,2.83886056657486,-68.8441742322277,83.0684458677713
"3_633997",1.91077271462364,11.6644766518115,7.76923644106802,-Inf,Inf
"3_634008",3.04501901925867,5.37722855867409,3.60298278069858,20.0559255558442,39.7708235213424
"3_634009",0.50390061742498,6.83936617571773,5.87967330465623,-16.4376952514982,51.9695462822759
"3_634010",0.312306323892581,8.43479668255636,6.15119006629287,-48.4489001574575,82.5920146139177
"3_634014",2.80982239718219,5.86355346545738,4.36957957536761,20.9624901876409,38.6524210137636
"3_634015",2.05643905472494,5.26458922395589,3.99357204445552,-5.72347889761713,47.0645502906778
"3_634054",-4.06147997044704,5.29486663596846,4.52461390796369,-90.9840284309399,94.836530667636
"3_636846",-0.0295820510003594,1.62412515706044,1.23873898180571,-Inf,Inf
"3_637016",0.486935945843447,4.25740634871712,3.30144291492093,-15.4012654046089,50.0306073908802
"3_638240",0.117635238299829,1.54989017987815,1.13869812192382,-Inf,Inf
"3_638296",0.274585161114006,2.14166873851714,1.57914647113543,-Inf,Inf
"3_638308",-1.9663457744573,2.7346095075313,2.29932225835874,-Inf,Inf
"3_638327",-0.0342076865234168,0.997374394233181,0.63282046820793,-Inf,Inf
"3_639586",0.216240424952909,0.531686776328472,0.502373173950718,NA,Inf
"3_640286",0.159259221685326,0.323097813700129,0.223248674495588,NA,Inf
"3_641042",4.20036722038079,7.21184416603629,5.8079040848238,Inf,Inf
"3_641627",0.109992097185864,1.13981078617126,0.800548123562488,-Inf,Inf
"3_645294",-0.541555963101798,3.676271796026,2.82985637133366,-Inf,Inf
"3_648313",0.408016687076353,2.57706035394622,2.18535351643713,0.860729233396171,39.0901703889365
"3_651326",0.575996704703237,2.57399232524595,2.08129907115611,-9.82828258353889,45.483856910818
"3_651523",1.3010308645577,3.29739648508296,2.79108361641273,-Inf,Inf
"3_655427",-4.63440834726132,6.64794941188501,5.34923654554494,-66.8550399256821,72.0075253824092
"3_655744",-0.382399744114506,0.890622804781645,0.771584855809595,-Inf,Inf
"3_655749",-1.07880313811006,2.57537860326231,2.14455505954147,-70.1761353646223,87.2876296767756
"3_655840",0.15470860646422,1.30677251919485,1.11890663046837,-Inf,Inf
"3_657869",-3.44021127966494,7.90211729432453,7.24602964251373,-151.140884844554,166.20316598406
"3_658608",-0.385497770782167,2.23862599521848,1.97363938007702,-Inf,Inf
