"store_item","ME","RMSE","MAE","MPE","MAPE","MASE","ACF1"
"45_1466832",-4.38302277432712,4.38302277432712,4.38302277432712,-Inf,Inf,1.78464851359733,NA
"45_1466833",-6.4120082815735,6.4120082815735,6.4120082815735,-Inf,Inf,2.19262508565501,NA
"45_1466835",-0.190605590062112,2.57413562986936,2.25038819875776,-Inf,Inf,0.830766875210881,NA
"45_1466836",-6.60041407867495,6.60041407867495,6.60041407867495,-Inf,Inf,2.04409486069362,NA
"45_1467082",-2.9120082815735,2.9120082815735,2.9120082815735,-Inf,Inf,1.51079999554754,NA
"45_1471143",-0.142080745341615,0.359947132502579,0.325310559006211,-Inf,Inf,0.72001075559861,NA
"45_1471460",-0.962085921325052,3.7975917460954,3.03739648033126,-43.3038421780658,58.0135688443142,0.65193229615651,NA
"45_1471461",0.69138198757764,3.34557211889787,2.6401397515528,-4.5878085100717,30.7981719690765,0.709280306305247,NA
"45_1471462",-0.552018633540373,2.35352917376772,2.04425465838509,-Inf,Inf,0.988329531734276,NA
"45_1471722",1.24365942028985,4.62793501506619,2.8125,-Inf,Inf,1.21706838565022,NA
"45_1471903",0.0565476190476191,0.828728775426529,0.717261904761905,-Inf,Inf,0.748278635778636,NA
"45_1471911",0.093944099378882,1.05744999589016,0.761645962732919,-Inf,Inf,0.721992489231107,NA
"45_1471912",2.87448240165631,4.56859103854042,3.43711180124224,6.23640184005091,55.463239314171,1.25589280128692,NA
"45_1471913",0.0148809523809526,1.95161860842321,1.46130952380952,-Inf,Inf,0.906857678762823,NA
"45_1471916",1.03791407867495,1.75309993574573,1.23770703933747,-Inf,Inf,2.8642381126155,NA
"45_1471956",-2.01345755693582,2.01345755693582,2.01345755693582,-Inf,Inf,1.35117283897292,NA
"45_1472433",0.324275362318841,2.41651184781019,2,-17.8577833197398,45.1947529121442,0.617797695262484,NA
"45_1472451",0.62694099378882,1.15180239611355,0.898680124223603,-Inf,Inf,2.02150657313701,NA
"45_1472453",1.08022774327122,2.11645741212358,1.49883540372671,-Inf,Inf,1.75106073195675,NA
"45_1472479",-1.58902691511387,1.58902691511387,1.58902691511387,-Inf,Inf,1.35580103721033,NA
"45_1472484",-0.158773291925466,1.56805698500687,1.33656832298137,-Inf,Inf,0.770022944284787,NA
"45_1472485",0.370729813664596,1.38375732870319,1.08540372670807,-Inf,Inf,1.26499347376001,NA
"45_1472487",-0.756469979296066,1.24764651627622,1.22360248447205,-Inf,Inf,1.1256209699862,NA
"45_1472489",1.40903209109731,2.03413745448582,1.70095755693582,-Inf,Inf,2.09098604132874,NA
"45_1473393",3.28320302795031,18.4631022555822,15.7591875,-7.49038323883047,33.1462362040033,0.844578049496367,NA
"45_1473394",4.3990147515528,15.3402506545282,9.6239549689441,2.59064105448879,17.887930335925,0.530647678305899,NA
"45_1473396",-1.39054761904762,9.85890309217202,7.19540476190476,-101.905524957548,118.76795482971,0.957105984097606,NA
"45_1473401",-1.66043698240166,8.25860090677415,6.54587487060041,-78.672792690691,96.888562276425,0.741151962602596,NA
"45_1473402",7.11281392339545,8.17041868683748,7.11281392339545,40.0488914483146,40.0488914483146,1.48190597832035,NA
"45_1473403",9.63977251552795,27.2224542521519,19.959549689441,3.60283272857573,24.7368784705462,0.66432080914463,NA
"45_1473404",-0.29878364389234,0.38453272403995,0.378623188405797,-Inf,Inf,0.876190352066173,NA
"45_1473405",6.48550724637681,9.02423427459672,7.49275362318841,-Inf,Inf,2.74194434826576,NA
"45_1473406",-0.605331262939959,0.851939515395597,0.742624223602484,-Inf,Inf,0.848085651806388,NA
"45_1473409",6.53293542960663,10.758152002598,7.53468620600414,19.1716164404027,26.6591943950166,0.868060318758077,NA
"45_1473410",8.17534484989649,27.4220771563183,21.0714571687371,1.109760963706,23.2356949344477,0.634299742612104,NA
"45_1473411",2.15880020703934,3.15166342332316,2.45377510351967,21.5839611752534,28.2633689602103,0.834947582420061,NA
"45_1473412",3.98608708592133,14.05429237489,11.2135248447205,-4.81601469651843,34.9020971595619,0.797036745874891,NA
"45_1473413",-1.93042352484472,7.04675876822938,5.71677600931677,-39.2938550874643,53.7576690944583,0.714053136858285,NA
"45_1473414",2.66744384057971,4.91477650834925,3.82778442028986,-10.9099251103008,59.8886833070903,1.03430313725087,NA
"45_1473415",0.718685300207039,4.25745035916259,2.45703933747412,-Inf,Inf,1.08613969796726,NA
"45_1473425",5.46541162008282,8.52940780758137,6.58116809006211,18.6556161382376,33.6000808895627,0.800987395098184,NA
"45_1473427",6.29804710144927,12.9791783100693,8.22019927536232,12.6772630875093,23.9760234459743,0.58465079569887,NA
"45_1473428",13.0441286231884,37.7671005227785,22.70775,4.64241402474331,24.1450658387066,0.677105803253189,NA
"45_1473474",37.1261614906832,75.3454525653824,58.2879980590062,7.8980804209207,15.9611065904154,0.55676415864255,NA
"45_1473475",13.885005952381,18.4372956946519,15.5531607142857,30.8515474136158,47.2449622689141,2.03846557811495,NA
"45_1473476",2.69938742236025,9.55199368275397,7.192875,-5.87941473612414,35.3746630546632,0.623954551015618,NA
"45_1473477",0.838304736024841,10.2382672338407,6.9029375,-3.81734158380431,18.3977228309564,0.507607534274551,NA
"45_1473478",6.36698796583851,27.0972733326755,20.4734281832298,-10.7828910575228,37.4722775255867,0.572668615097428,NA
"45_1473479",16.284376552795,50.6385736489249,33.18725,-16.0097596295181,53.4638120154252,0.967303328704574,NA
"45_1473480",-0.233575957556936,5.67893147731529,4.8124375,-99.3430913177867,126.332467727132,1.05485114033579,NA
"45_1473481",-0.646544513457557,5.89255487313288,4.64051112836439,-Inf,Inf,1.09445241464259,NA
"45_1473482",14.4800087991718,34.9657356066134,25.7680323498965,5.70382670303244,27.5339214710722,0.803095189282052,NA
"45_1473483",0.441277950310559,5.14558832077832,3.68244099378882,-5.54438039879816,22.3706485021651,0.522732754245339,NA
"45_1473484",-2.36265049171843,3.85913936708835,3.32687849378882,-Inf,Inf,0.853214211416313,NA
"45_1473485",-0.431069746376811,4.48992292498826,3.6473143115942,-15.6243070003047,32.123886619096,0.591953081597959,NA
"45_1473486",1.4520119047619,4.12031245891259,3.25469047619048,2.54454977046361,26.489653076945,0.622628685169461,NA
"45_1473487",1.11438923395445,4.65611032566386,3.07945134575569,-60.194099378882,99.9767080745342,1.13509188260284,NA
"45_1473488",-0.223373576604555,6.34812557725262,5.07645276915114,-5.82503238934495,18.6536725978836,0.48761588593617,NA
"45_1473489",3.42113405797101,9.23990898521783,6.57559601449275,4.78358732347762,26.6328387256365,0.756064007923216,NA
"45_1473509",-0.115840191511387,3.12492679051256,2.5503125,-27.3103652796764,48.7834562178238,0.617380350883442,NA
"45_1473511",1.08881314699793,5.53723642772959,4.67839868012422,-19.9184094254523,47.6577999487751,0.639332857370836,NA
"45_1473513",-0.0273746118012422,0.163759226350819,0.102116847826087,-Inf,Inf,0.791190350479116,NA
"45_1489660",4.10899210662526,6.5670133863045,5.28102730331263,4.27589336500528,70.7641802458143,1.27338726727927,NA
"45_1489662",0.028597308488612,2.5242645574608,1.9375,-10.2540509833794,26.4457306804939,0.389031939242613,NA
"45_1489691",-0.217520703933747,5.2452034285278,3.6875,-Inf,Inf,0.756309776833156,NA
"45_1489694",1.14183941511387,8.45016621669369,6.6348850931677,-Inf,Inf,0.682342298767663,NA
"45_1489741",-2.67210986024845,8.56292881087311,7.21702368012422,-100.211974517288,116.825730108018,0.672360642298586,NA
"45_1489833",2.03804347826087,8.2697035145936,6.72826086956522,-1.35053606076172,23.8979517574661,0.511241869222869,NA
"45_1489836",4.35960144927536,13.8880242852079,10.1875,1.30736348329352,23.9983719948477,0.625895301457949,NA
"45_1489838",-5.19060559006211,12.7144496594066,11.1261645962733,-31.7274625169069,43.5007163142859,0.705575923993148,NA
"45_1489850",8.54876358695652,15.3176162734045,12.1308505434783,7.96510803676769,42.3853728245434,1.21220397676306,NA
"45_1489853",-0.117106625258799,2.01023822261928,1.39350414078675,-Inf,Inf,1.76938354718318,NA
"45_1489868",-0.0031055900621118,0.0031055900621118,0.0031055900621118,-Inf,Inf,0.499482401656315,NA
"45_1489869",-0.0124223602484472,0.0124223602484472,0.0124223602484472,-Inf,Inf,0.599378881987578,NA
"45_1489870",1.84355590062112,4.93594389237914,4.19526397515528,-Inf,Inf,1.10281387524512,NA
"45_1489871",2.95043995859213,6.38219709028616,4.72360248447205,6.21046766524251,40.7901038675495,1.04981031725369,NA
"45_1489872",2.09303830227743,3.30274932212549,2.77290372670807,13.4054220200377,33.2018333381882,0.67932269516966,NA
"45_1489873",2.82414596273292,6.05211898171381,4.58540372670807,-41.9860758769878,90.3945530049998,0.994362830623212,NA
"45_1489879",-2.88845755693582,3.47527870223665,3.44927536231884,-Inf,Inf,0.99716918053855,NA
"45_1489880",-0.823628364389234,5.57780937578782,4.4375,-141.460929752191,164.346092332005,0.874451194608944,NA
"45_1489881",-1.17637163561077,10.9175292065132,8.79826604554865,-Inf,Inf,0.760373162632496,NA
"45_1489882",31.0407608695652,40.1266735365833,32.1114130434783,29.26735380569,31.2822339484306,1.20809019832189,NA
"45_1489886",3.37590579710145,12.8301045865146,9.39855072463768,-40.6577766124449,78.2199681518488,1.01155492407711,NA
"45_1489890",-0.450310559006211,0.450310559006211,0.450310559006211,-Inf,Inf,1.06507276823773,NA
"45_1489895",-1.7050983436853,4.85383396004008,4.50659937888199,-21.4831600354119,34.5154098470866,0.505741179279116,NA
"45_1489897",7.64492753623188,11.0202049452012,9.23369565217391,18.4224883913633,51.3368905652763,1.28578878850618,NA
"45_1489899",2.36917701863354,9.87340333905292,8.29541925465838,-Inf,Inf,0.874680898245776,NA
"45_1489900",1.31871118012422,5.29304665826635,4.12577639751553,-50.5757100476884,86.0238074767127,0.858054789569501,NA
"45_1489908",-16.5660185041408,17.7765256179147,16.5660185041408,-Inf,Inf,1.60454508701988,NA
"45_1492315",1.15527950310559,7.35422808527828,6.3944099378882,-34.0322217991854,66.8315904582604,0.86314248007583,NA
"45_1501508",3.35105810041408,15.7411195851723,12.1833889751553,-16.7903991658173,47.3975698111499,0.585337507942794,NA
"45_1501520",0.405150103519669,3.82886933132772,3.08216873706004,-53.4394244040983,86.5558309444179,0.968509551046219,NA
"45_1501524",7.07815734989648,12.5264844018541,11.4980590062112,10.2588345880278,39.7655331246126,1.20343025390388,NA
"45_1501525",-6.46829101966874,7.15802290213373,6.46829101966874,-67.8300358495048,67.8300358495048,0.667799815424595,NA
"45_1501536",-1.23956444099379,5.10538558658905,3.80143090062112,-Inf,Inf,0.732768995803071,NA
"45_1501541",1.33139233954451,5.15872555112189,4.51798654244306,-37.5180075165518,80.3399980044972,0.988181553367533,NA
"45_1501544",1.12396480331263,4.99976718248816,4.25012939958592,-Inf,Inf,1.18059149988498,NA
"45_1501547",4.17727743271221,6.44662871195843,5.06392339544513,20.2897147430892,36.244468021212,1.16156075032198,NA
"45_1501559",2.79037267080745,7.79253999938333,6.13004658385093,-66.5911966838866,111.449462514575,0.984766930816739,NA
"45_1501570",-0.585274327122153,5.49669353229633,4.44034679089027,-Inf,Inf,0.580929318493643,NA
"45_1501579",-1.41187888198758,4.2524399734038,3.36218944099379,-43.4433054760112,55.5920010049474,0.63918692091391,NA
"45_1501581",0.372929606625259,8.08538505523996,6.87474120082816,-22.897237825054,48.1356552652925,0.752083126493501,NA
"45_1502383",-2.61464803312629,9.68611167275761,8.62241200828157,-Inf,Inf,0.755116397857493,NA
"45_1502391",4.62515424430642,8.42675358804479,6.76443284161491,10.0238818487262,19.032004306129,0.603750140554422,NA
"45_1502392",14.0538125,29.3015466613966,22.235875,8.65282683549355,23.6252174627811,0.711471063804715,NA
"45_1503117",-2.19629917184265,2.20959810876021,2.19629917184265,-Inf,Inf,1.07258537491304,NA
"45_1503823",3.28228247929607,8.30459750236203,6.78742999482402,-9.79059785189507,52.1318239454574,0.866471102020356,NA
"45_1503844",74.51033436853,128.662972993729,109.476917184265,9.43131399765016,24.3359797609127,0.808741090271732,NA
"45_1503847",17.5393015010352,36.0687180255078,25.9738382505176,8.86154198871952,19.4536297877009,0.473251491554554,NA
"45_1503854",-1.24689440993789,2.69114207531567,2.24883540372671,-Inf,Inf,0.864247775625756,NA
"45_1503855",17.0772135093168,32.2139018259534,27.8011692546584,-Inf,Inf,1.74595854186641,NA
"45_1503891",-2.90799689440994,11.4284202621315,9.40256211180124,-107.799620005243,125.614968441409,0.779173244988252,NA
"45_1503899",2.7226966873706,9.0348171537347,7.44189958592133,-2.24440330113052,33.5996573138928,0.81755841307082,NA
"45_1507720",1.81340579710145,4.88853920767351,3.83605072463768,-Inf,Inf,1.06988119921253,NA
"45_153078",-0.711827122153209,4.20598283422946,3.28429089026915,-89.7788062990897,108.925657370436,0.85220239556594,NA
"45_1532032",-0.515139751552795,0.56917722515037,0.567934782608696,-Inf,Inf,1.03018245341615,NA
"45_1532033",-0.865424430641822,0.865424430641822,0.865424430641822,-Inf,Inf,0.872658908640918,NA
"45_1532035",-0.0546066252587991,0.85869487218811,0.75,-Inf,Inf,0.572134387351779,NA
"45_153239",-4.23628364389234,5.47087507730799,5.02096273291925,-209.286426134252,215.696320587625,0.897763393972036,NA
"45_153267",-8.04464285714286,9.10322044383083,8.1875,-55.0745438139299,55.6036443430305,0.737715919701214,NA
"45_1533184",-2.50414078674948,6.12541599239287,5.12707039337474,-Inf,Inf,0.7885914774636,NA
"45_1533338",-0.839156314699793,0.873371095526145,0.851449275362319,-Inf,Inf,0.932631726134663,NA
"45_1533357",-0.490036231884058,1.26934205735063,1.13315217391304,-Inf,Inf,1.26415242523247,NA
"45_1533358",-0.981366459627329,0.981366459627329,0.981366459627329,-Inf,Inf,1.00746663142593,NA
"45_1533364",-0.350931677018634,0.350931677018634,0.350931677018634,-Inf,Inf,0.935494663875639,NA
"45_1533365",-0.944099378881988,0.944099378881988,0.944099378881988,-Inf,Inf,1.04001815139397,NA
"45_153395",-2.01177536231884,2.89064592408567,2.28079710144928,-Inf,Inf,0.645445514046496,NA
"45_153398",-3.3398033126294,3.69305580340323,3.46920289855072,-Inf,Inf,1.18673548284348,NA
"45_1550461",0.372530926501035,2.45044513936621,0.916398680124224,-Inf,Inf,1.74919144698351,NA
"45_155600",-4.94824016563147,5.43001664240254,5.01721014492754,-Inf,Inf,0.502502105848996,NA
"45_155601",-0.0904503105590067,1.85520214765945,1.4514751552795,-18.4037405723159,35.8567407941438,0.466424750198042,NA
"45_155607",-0.0639233954451346,1.57748572116683,1.25763457556936,-Inf,Inf,0.693099580482256,NA
"45_155610",-1.0661231884058,2.69980784554319,2.34601449275362,-36.1133756038647,47.9234601449275,0.599233453019388,NA
"45_155621",-1.26721014492754,3.08353130378261,2.60235507246377,-63.1420490489784,76.1568208613046,0.55265683207032,NA
"45_155625",-0.702510351966874,2.31616375600272,1.97062629399586,-Inf,Inf,0.687759267163112,NA
"45_1575223",1.64829192546584,2.25305154658208,1.76164596273292,-Inf,Inf,8.33327624528072,NA
"45_1575231",1.45031055900621,2.08648046182199,1.58773291925466,-Inf,Inf,2.9464658982322,NA
"45_1575235",-0.363742236024844,1.95343342969971,1.63781055900621,-57.3281758355516,77.5385425909494,0.623220500568215,NA
"45_1575237",0.566123188405797,2.14425726405456,1.71829710144928,-Inf,Inf,0.924794591689097,NA
"45_1575239",1.6207298136646,2.6688684641438,1.82492236024845,21.7354256014,31.9450529305925,0.886732163967649,NA
"45_1575240",2.16084368530021,2.87929491061645,2.3616718426501,34.1867544119097,44.2281622794045,1.37871344716113,NA
"45_1575245",-1.5940734989648,1.85564384247136,1.6213768115942,-Inf,Inf,0.820035966031659,NA
"45_1575246",-2.32142857142857,2.46506198953391,2.32142857142857,-Inf,Inf,1.07134317141491,NA
"45_1575249",-0.222049689440993,1.90047522072266,1.49301242236025,-37.7329192546584,56.2111801242236,0.54306708917363,NA
"45_1575252",-0.0248447204968944,0.0248447204968944,0.0248447204968944,-Inf,Inf,0.54488989271598,NA
"45_1576262",-0.585403726708075,1.66739243228572,1.45885093167702,-Inf,Inf,0.738222941304836,NA
"45_1576263",0.553183229813665,3.4535641641277,2.18866459627329,-Inf,Inf,1.1342971726121,NA
"45_1576265",0.80473602484472,2.41478649567263,1.71972049689441,-Inf,Inf,1.25058800263987,NA
"45_1576285",-0.270833333333333,1.17556133163882,1.0625,-Inf,Inf,0.773237179487179,NA
"45_1576322",-0.444228778467909,0.987260329203544,0.908773291925466,-Inf,Inf,0.735709921734962,NA
"45_1576323",0.587991718426501,2.97417791346418,2.39699792960663,-Inf,Inf,1.12014673223748,NA
"45_1576324",-0.137810559006211,1.83271260708645,1.49378881987578,-Inf,Inf,0.842493402209307,NA
"45_1576325",0.309394409937888,1.63877046925456,1.18866459627329,-Inf,Inf,0.733415176089339,NA
"45_1576326",0.239648033126294,1.49830944059673,1.25,-Inf,Inf,0.97121578099839,NA
"45_1576327",-0.156702898550725,1.46480358697479,1.26177536231884,-Inf,Inf,0.918260350405491,NA
"45_1576328",-0.00944616977225676,1.21034415771853,0.848473084886128,-Inf,Inf,0.710127083187436,NA
"45_1576329",0.221532091097308,1.08354809186577,0.909808488612836,-Inf,Inf,0.762122562075857,NA
"45_1576330",-0.0958850931677018,1.03333813492573,0.871894409937888,-Inf,Inf,0.756634987041423,NA
"45_1576332",0.810041407867495,3.09736453819371,2.00750517598344,-28.9647701332484,67.2826418750332,0.878568024863499,NA
"45_1576589",2.30771221532091,8.91963624083075,5.91226708074534,-7.54783070065837,33.6350434151715,0.743269636909752,NA
"45_1579069",5.06237060041408,20.3466697790065,17.2968426501035,-54.5300261237785,94.7752534979516,1.04589593065668,NA
"45_1579070",2.61607142857143,8.58027816969752,6.88392857142857,-Inf,Inf,1.07840764146568,NA
"45_1579081",1.33113354037267,4.64884504498753,3.81948757763975,-Inf,Inf,0.925616653044289,NA
"45_1579082",8.06702898550725,14.2893782808425,8.95652173913044,-Inf,Inf,1.97014895788942,NA
"45_157956",0.494824016563147,1.17040625740282,0.751293995859213,3.50090579710144,28.8891045548654,0.401438929127431,NA
"45_1583407",15.5019409937888,17.3266418652003,15.5019409937888,96.7187352478839,96.7187352478839,49.864576863354,NA
