"store_item","ME","RMSE","MAE","MPE","MAPE","MASE","ACF1"
"3_1239911",-1.80507144037134,5.66662855171629,4.21163922080438,-33.3524028010993,49.9587287227429,0.571943688161585,NA
"3_1239912",-2.8828984535438,5.81754770185872,4.06853854862273,-58.350294435983,67.6564060334842,0.589068221968632,NA
"3_1239913",0.40253614141591,2.35185076716916,1.78155596105502,-Inf,Inf,0.712474721267342,NA
"3_1239914",-0.241493621005081,1.37472902645337,1.14897913281773,-Inf,Inf,0.303106851604458,NA
"3_1239915",-0.433445166285191,1.80210209367962,1.31731997592976,-Inf,Inf,0.585542964888171,NA
"3_1239916",-0.26590007055619,1.11418503319005,0.98406164812964,-Inf,Inf,0.606398142046681,NA
"3_1239918",-1.04088102655996,3.10292716180624,2.8248677959595,-41.5685726872732,63.0443810109359,0.666829115239951,NA
"3_1239953",1.12374239235844,2.45419853667672,1.96892980921581,9.8229328825598,36.4933964844888,0.5801579437842,NA
"3_1239954",-0.421268783282377,2.41330635099345,1.94809961002206,-Inf,Inf,0.562344039387163,NA
"3_1239955",-1.22551093684822,4.39246005755821,3.69267872511932,-74.5304946717801,95.644675929214,0.496300135061301,NA
"3_1239956",-0.304361544925582,2.45620368887924,2.0601383542545,-Inf,Inf,0.53398697605576,NA
"3_1240160",-5.76205791599516,7.61928235035822,6.36785908759455,-94.0090896466888,97.2453396797341,0.44377728168764,NA
"3_1242666",0.493435239498342,2.79756429799832,2.22244296479726,-27.0162510396647,59.0681408505562,0.677188967802133,NA
"3_1242667",-0.061686726803314,2.66555157952563,2.11982978412215,-9.96688608422997,27.4511776758571,0.37582872343889,NA
"3_1243803",-0.0315426175755387,0.383902737713934,0.353789232223246,NA,Inf,0.0756328332067861,NA
"3_1243805",1.59868041119595,3.3008518305343,2.20559020559797,-Inf,Inf,0.708992188008676,NA
"3_1243814",0.401372320697686,1.02619563777873,0.718979395625307,-Inf,Inf,0.447911631232035,NA
"3_1243815",-0.295183357475065,1.56595721275077,1.1588202471498,-Inf,Inf,0.581519260790201,NA
"3_1243816",-0.0489864176249916,0.0489864176249916,0.0489864176249916,-Inf,Inf,0.0310999296106032,NA
"3_1243817",0.158065312061728,0.368134725417863,0.32221374131502,NA,Inf,0.172742366871664,NA
"3_1245918",0.719824316495095,1.96914246478451,1.50430911868566,-Inf,Inf,0.911845665534964,NA
"3_1246493",-0.148479952876896,2.29598176450352,2.03628122501793,-Inf,Inf,1.14778702227938,NA
"3_1246495",2.0731448997609,4.23354813075328,3.21492933741034,-Inf,Inf,1.61921023517796,NA
"3_1246498",3.58310961239961,5.96529699549574,4.5103048061998,15.2690804969736,34.4440054001017,0.803330405681582,NA
